slot12,kind,sentence,title,author
12:00,noon,"As midday drew on, and the sun beat straight upon the roof, an eddy of great flies droned in a circle; iced drinks were served under the palms; the long blinds were pulled down with a shriek, turning all the light yellow.",The Voyage Out,Virginia Woolf
12:00,noon,"There were pools and bars of shade in the garden even at midday, where two or three visitors could lie working or talking at their ease.",The Voyage Out,Virginia Woolf
12:00,noon,"The food served as an extinguisher upon any faint flame of the human spirit that might survive the midday heat, but Susan sat in her room afterwards, turning over and over the delightful fact that Mr.",The Voyage Out,Virginia Woolf
04:00,oclock,"Towards four o’clock the human spirit again began to lick the body, as a flame licks a black promontory of coal.",The Voyage Out,Virginia Woolf
05:00,oclock,“One of my nephews the other day asked for a glass of sherry—at five o’clock!,The Voyage Out,Virginia Woolf
12:00,noon,"The morning was hot, and the exercise of reading left her mind contracting and expanding like the main-spring of a clock, and the small noises of midday, which one can ascribe to no definite cause, in a regular rhythm.",The Voyage Out,Virginia Woolf
12:00,noon,"“What Hewet fails to understand,” he remarked, “is that we must break the back of the ascent before midday.” He was assisting a young lady, by name Evelyn Murgatroyd, as he spoke.",The Voyage Out,Virginia Woolf
12:00,noon,The midday sun which Hirst had foretold was beginning to beat down hotly.,The Voyage Out,Virginia Woolf
12:00,midnight,It was midnight and the dance was now at its height.,The Voyage Out,Virginia Woolf
12:00,noon,"Partly because they were tired, and partly because the early light subdued them, they scarcely spoke, but breathed in the delicious fresh air, which seemed to belong to a different state of life from the air at midday.",The Voyage Out,Virginia Woolf
04:00,oclock,At four o’clock in the afternoon two or three days later Mrs.,The Voyage Out,Virginia Woolf
10:30,half_past,"All her rages had been against them; it was their world with its four meals, its punctuality, and servants on the stairs at half-past ten, that she examined so closely and wanted so vehemently to smash to atoms.",The Voyage Out,Virginia Woolf
08:00,oclock,"“But eight o’clock doesn’t count here, does it?” Terence asked, as they got up and turned inland again.",The Voyage Out,Virginia Woolf
08:00,oclock,They felt more intimate because they shared the knowledge of what eight o’clock in Richmond meant.,The Voyage Out,Virginia Woolf
12:00,noon,She’s always out of the way when she’s wanted!” At this moment the luncheon gong began to work itself into its midday frenzy.,The Voyage Out,Virginia Woolf
12:00,noon,"Then she roused herself and tried to talk, but in a few moments she caught herself seeing a picture of a boat upset on the river in England, at midday.",The Voyage Out,Virginia Woolf
05:00,oclock,"But at Cambridge, I can remember, there were times when one fell into ridiculous states of semi-coma about five o’clock in the morning.",The Voyage Out,Virginia Woolf
05:30,half_past,She came in at half-past five and said that she had taken poison.,The Voyage Out,Virginia Woolf
12:00,noon,They reached the villa at midday on Tuesday.,The Voyage Out,Virginia Woolf
03:00,oclock,"“She died this morning, very early, about three o’clock.” Mrs.",The Voyage Out,Virginia Woolf
03:30,half_past,"But as she left them in the hall, she looked at him brightly and said, “Half-past three, did you say?",The Voyage Out,Virginia Woolf
03:00,oclock,It was three o’clock in the beautiful breezy autumn day when Mr.,Middlemarch,George Eliot
10:30,half_past,"Fred’s door again, Pritchard, and tell him it has struck half-past ten.” This was said without any change in the radiant good-humor of Mrs.",Middlemarch,George Eliot
06:00,oclock,"You can get up at six o’clock to go out hunting; I cannot understand why you find it so difficult to get up on other mornings.” “That is your want of understanding, Rosy.",Middlemarch,George Eliot
01:30,half_past,"Bulstrode in his private room at the Bank at half-past one, when he was usually free from other callers.",Middlemarch,George Eliot
01:00,oclock,"But a visitor had come in at one o’clock, and Mr.",Middlemarch,George Eliot
10:00,oclock,At ten o’clock supper was brought in (such were the customs of Middlemarch) and there was punch-drinking; but Mr.,Middlemarch,George Eliot
11:00,oclock,"But as it was not eleven o’clock, he chose to walk in the brisk air towards the tower of St.",Middlemarch,George Eliot
11:30,half_past,Fanny Hackbutt comes at half past eleven.,Middlemarch,George Eliot
12:00,oclock,That night after twelve o’clock Mary Garth relieved the watch in Mr.,Middlemarch,George Eliot
03:00,oclock,"It’s three o’clock in the morning, and I’ve got all my faculties as well as ever I had in my life.",Middlemarch,George Eliot
04:00,oclock,"Casaubon’s carriage, which, however, did not appear at the gate until four o’clock.",Middlemarch,George Eliot
04:00,oclock,"In this way it happened that one day near four o’clock, when Mr.",Middlemarch,George Eliot
12:00,midnight,Some who follow the narrative of his experience may wonder at the midnight darkness of Mr.,Middlemarch,George Eliot
12:00,oclock,"Garth, whom he would be glad to see at the Hall at twelve o’clock on the following day.",Middlemarch,George Eliot
03:30,half_past,"He had mentioned to Dorothea that Lydgate was coming by appointment at half-past three, and in answer to her anxious question, whether he had felt ill, replied,—“No, I merely wish to have his opinion concerning some habitual symptoms.",Middlemarch,George Eliot
04:00,oclock,"It was about four o’clock when she drove to Lydgate’s house in Lowick Gate, wishing, in her immediate doubt of finding him at home, that she had written beforehand.",Middlemarch,George Eliot
07:30,half_past,It was not more than half-past seven in the morning when he again reached Stone Court.,Middlemarch,George Eliot
03:00,oclock,"He was satisfied with his present success, and by three o’clock that day he had taken up his portmanteau at the turnpike and mounted the coach, relieving Mr.",Middlemarch,George Eliot
12:00,oclock,"It was one of those gray mornings after light rains, which become delicious about twelve o’clock, when the clouds part a little, and the scent of the earth is sweet along the lanes and by the hedgerows.",Middlemarch,George Eliot
09:00,oclock,"Come to me to-morrow at the office, at nine o’clock.",Middlemarch,George Eliot
05:00,oclock,The evening that Fred Vincy walked to Lowick parsonage (he had begun to see that this was a world in which even a spirited young man must sometimes walk for want of a horse to carry him) he set out at five o’clock and called on Mrs.,Middlemarch,George Eliot
09:00,oclock,"He got down from the coach at nine o’clock, just after his father went out.",Middlemarch,George Eliot
09:00,oclock,"At last he came to a difficult resolve, and wrote a letter to Will Ladislaw, begging him to be at the Shrubs that evening for a private interview at nine o’clock.",Middlemarch,George Eliot
07:30,half_past,After taking Raffles to bed that night the banker ordered his closed carriage to be ready at half-past seven the next morning.,Middlemarch,George Eliot
06:00,oclock,"At six o’clock he had already been long dressed, and had spent some of his wretchedness in prayer, pleading his motives for averting the worst evil if in anything he had used falsity and spoken what was not true before God.",Middlemarch,George Eliot
03:00,oclock,"Bulstrode was still seated in his manager’s room at the Bank, about three o’clock of the same day on which he had received Lydgate there, when the clerk entered to say that his horse was waiting, and also that Mr.",Middlemarch,George Eliot
04:00,oclock,“He went off gradual between three and four o’clock.,Middlemarch,George Eliot
10:30,half_past,"Lydgate arrived at half-past ten, in time to witness the final pause of the breath.",Middlemarch,George Eliot
04:00,oclock,She said that he sank into sleep between three and four o’clock.,Middlemarch,George Eliot
12:00,oclock,"Bulstrode was a member of the Board, and just before twelve o’clock he started from the Bank with the intention of urging the plan of private subscription.",Middlemarch,George Eliot
08:00,oclock,It was eight o’clock in the evening before the door opened and his wife entered.,Middlemarch,George Eliot
05:30,half_past,"Lydgate came home earlier than he had expected, about half-past five, and found her there.",Middlemarch,George Eliot
08:00,oclock,I suppose you are only just come down—you look rather battered—you have not been long enough in the town to hear anything?” “I travelled all night and got to the White Hart at eight o’clock this morning.,Middlemarch,George Eliot
11:00,oclock,"Nevertheless at eleven o’clock she was walking towards Middlemarch, having made up her mind that she would make as quietly and unnoticeably as possible her second attempt to see and save Rosamond.",Middlemarch,George Eliot
04:00,oclock,"At four o'clock in the afternoon, even when there was no special fog, the daylight was at an end.",A Little Princess,Frances Hodgson Burnett
10:00,oclock,"She had been told to go into the schoolroom and study until ten o'clock, and she had become interested in her work, and remained over her books later.",A Little Princess,Frances Hodgson Burnett
12:00,midnight,"Towards midnight, I went round the house to lock up, accompanied by my second in command (Samuel, the footman), as usual.",The Moonstone,Wilkie Collins
12:00,noon,"CHAPTER IX June twenty-first, the day of the birthday, was cloudy and unsettled at sunrise, but towards noon it cleared up bravely.",The Moonstone,Wilkie Collins
